"chart","age","age_units","gender","measure","measure_units","L","M","S"
"fenton_2025",37.1428571428571,"weeks","f","length","cm",1,47.6421783742803,0.0490075731364175
"fenton_2025",37.2857142857143,"weeks","f","length","cm",1,47.7819848336037,0.0487933962863709
"fenton_2025",37.4285714285714,"weeks","f","length","cm",1,47.9199716746836,0.0485814801030341
"fenton_2025",37.5714285714286,"weeks","f","length","cm",1,48.0562602952779,0.0483718001467673
"fenton_2025",37.7142857142857,"weeks","f","length","cm",1,48.1909499888531,0.0481643319779299
"fenton_2025",37.8571428571429,"weeks","f","length","cm",1,48.3241179445845,0.0479590511568804
"fenton_2025",38,"weeks","f","length","cm",1,48.4558403905911,0.0477559332439772
"fenton_2025",38.1428571428571,"weeks","f","length","cm",1,48.5861935549918,0.0475549537995789
"fenton_2025",38.2857142857143,"weeks","f","length","cm",1,48.7152536659058,0.0473560883840439
"fenton_2025",38.4285714285714,"weeks","f","length","cm",1,48.843096951452,0.0471593125577306
"fenton_2025",38.5714285714286,"weeks","f","length","cm",1,48.9697996231204,0.0469646018809976
"fenton_2025",38.7142857142857,"weeks","f","length","cm",1,49.09543750993,0.046771931914207
"fenton_2025",38.8571428571429,"weeks","f","length","cm",1,49.2200860584293,0.0465812782177237
"fenton_2025",39,"weeks","f","length","cm",1,49.3438206985376,0.0463926163519132
"fenton_2025",39.1428571428571,"weeks","f","length","cm",1,49.466716860174,0.0462059218771407
"fenton_2025",39.2857142857143,"weeks","f","length","cm",1,49.5888499732578,0.0460211703537716
"fenton_2025",39.4285714285714,"weeks","f","length","cm",1,49.7102954677083,0.0458383373421713
"fenton_2025",39.5714285714286,"weeks","f","length","cm",1,49.8311287971816,0.0456573984027044
"fenton_2025",39.7142857142857,"weeks","f","length","cm",1,49.9514259612837,0.0454783290957235
"fenton_2025",39.8571428571429,"weeks","f","length","cm",1,50.07126350557,0.045301104981569
"fenton_2025",40,"weeks","f","length","cm",1,50.190717999333,0.0451257016205804
"fenton_2025",40.1428571428571,"weeks","f","length","cm",1,50.3098660118653,0.0449520945730975
"fenton_2025",40.2857142857143,"weeks","f","length","cm",1,50.4287841124593,0.04478025939946
"fenton_2025",40.4285714285714,"weeks","f","length","cm",1,50.5475488704074,0.0446101716600078
"fenton_2025",40.5714285714286,"weeks","f","length","cm",1,50.6662347512194,0.0444418069150824
"fenton_2025",40.7142857142857,"weeks","f","length","cm",1,50.7848678333996,0.0442751407250713
"fenton_2025",40.8571428571429,"weeks","f","length","cm",1,50.903425808447,0.0441101486504079
"fenton_2025",41,"weeks","f","length","cm",1,51.021884264078,0.0439468062515274
"fenton_2025",41.1428571428571,"weeks","f","length","cm",1,51.1402187880089,0.043785089088865
"fenton_2025",41.2857142857143,"weeks","f","length","cm",1,51.2584049679558,0.0436249727228561
"fenton_2025",41.4285714285714,"weeks","f","length","cm",1,51.3764183916351,0.0434664327139358
"fenton_2025",41.5714285714286,"weeks","f","length","cm",1,51.4942346642617,0.043309444622532
"fenton_2025",41.7142857142857,"weeks","f","length","cm",1,51.6118297935209,0.0431539840089017
"fenton_2025",41.8571428571429,"weeks","f","length","cm",1,51.7291801895686,0.043000026433131
"fenton_2025",42,"weeks","f","length","cm",1,51.846262280059,0.0428475474552986
"fenton_2025",42.1428571428571,"weeks","f","length","cm",1,51.9630524926467,0.0426965226354833
"fenton_2025",42.2857142857143,"weeks","f","length","cm",1,52.079527254986,0.0425469275337637
"fenton_2025",42.4285714285714,"weeks","f","length","cm",1,52.1956629947314,0.0423987377102186
"fenton_2025",42.5714285714286,"weeks","f","length","cm",1,52.3114360832238,0.0422519287249544
"fenton_2025",42.7142857142857,"weeks","f","length","cm",1,52.4268215965905,0.0421064761387152
"fenton_2025",42.8571428571429,"weeks","f","length","cm",1,52.5417933157461,0.0419623555128825
"fenton_2025",43,"weeks","f","length","cm",1,52.656324965291,0.0418195424088658
"fenton_2025",43.1428571428571,"weeks","f","length","cm",1,52.770390269826,0.0416780123880744
"fenton_2025",43.2857142857143,"weeks","f","length","cm",1,52.8839629539518,0.0415377410119176
"fenton_2025",43.4285714285714,"weeks","f","length","cm",1,52.997016742269,0.0413987038418049
"fenton_2025",43.5714285714286,"weeks","f","length","cm",1,53.1095255894563,0.0412608764390421
"fenton_2025",43.7142857142857,"weeks","f","length","cm",1,53.2214687419829,0.0411242343625556
"fenton_2025",43.8571428571429,"weeks","f","length","cm",1,53.3328307381095,0.0409887531688921
"fenton_2025",44,"weeks","f","length","cm",1,53.4435963461741,0.040854408414495
"fenton_2025",44.1428571428571,"weeks","f","length","cm",1,53.5537503345151,0.0407211756558075
"fenton_2025",44.2857142857143,"weeks","f","length","cm",1,53.6632774714708,0.0405890304492729
"fenton_2025",44.4285714285714,"weeks","f","length","cm",1,53.7721625253794,0.0404579483513346
"fenton_2025",44.5714285714286,"weeks","f","length","cm",1,53.8803893509801,0.040327904918822
"fenton_2025",44.7142857142857,"weeks","f","length","cm",1,53.9879207902355,0.0401988757174451
"fenton_2025",44.8571428571429,"weeks","f","length","cm",1,54.0946986723312,0.0400708363217947
"fenton_2025",45,"weeks","f","length","cm",1,54.2006639128538,0.0399437623068478
"fenton_2025",45.1428571428571,"weeks","f","length","cm",1,54.3057574273899,0.0398176292475812
"fenton_2025",45.2857142857143,"weeks","f","length","cm",1,54.4099201315263,0.0396924127189719
"fenton_2025",45.4285714285714,"weeks","f","length","cm",1,54.5130929408495,0.0395680882959966
"fenton_2025",45.5714285714286,"weeks","f","length","cm",1,54.6152201744041,0.0394446315521914
"fenton_2025",45.7142857142857,"weeks","f","length","cm",1,54.7163244307657,0.0393220180279488
"fenton_2025",45.8571428571429,"weeks","f","length","cm",1,54.8165065880414,0.0392002232305187
"fenton_2025",46,"weeks","f","length","cm",1,54.9158709277957,0.0390792226657094
"fenton_2025",46.1428571428571,"weeks","f","length","cm",1,55.0145217315936,0.0389589918393297
"fenton_2025",46.2857142857143,"weeks","f","length","cm",1,55.1125632809998,0.0388395062571881
"fenton_2025",46.4285714285714,"weeks","f","length","cm",1,55.210099857579,0.0387207414250932
"fenton_2025",46.5714285714286,"weeks","f","length","cm",1,55.3072400856963,0.0386026728542316
"fenton_2025",46.7142857142857,"weeks","f","length","cm",1,55.4041924741249,0.0384852761794815
"fenton_2025",46.8571428571429,"weeks","f","length","cm",1,55.5012654160456,0.0383685271594134
"fenton_2025",47,"weeks","f","length","cm",1,55.5987716474399,0.0382524015579753
"fenton_2025",47.1428571428571,"weeks","f","length","cm",1,55.697023904289,0.0381368751391156
"fenton_2025",47.2857142857143,"weeks","f","length","cm",1,55.7963349225742,0.0380219236667824
"fenton_2025",47.4285714285714,"weeks","f","length","cm",1,55.897017438277,0.0379075229049239
"fenton_2025",47.5714285714286,"weeks","f","length","cm",1,55.9993666077191,0.0377936485974178
"fenton_2025",47.7142857142857,"weeks","f","length","cm",1,56.1032732550559,0.037680276026517
"fenton_2025",47.8571428571429,"weeks","f","length","cm",1,56.2082238722757,0.0375673800128504
"fenton_2025",48,"weeks","f","length","cm",1,56.3136873717077,0.0374549353569759
"fenton_2025",48.1428571428571,"weeks","f","length","cm",1,56.4191326656808,0.0373429168594517
"fenton_2025",48.2857142857143,"weeks","f","length","cm",1,56.5240286665241,0.0372312993208358
"fenton_2025",48.4285714285714,"weeks","f","length","cm",1,56.6278442865667,0.0371200575416862
"fenton_2025",48.5714285714286,"weeks","f","length","cm",1,56.730054890495,0.0370091663974657
"fenton_2025",48.7142857142857,"weeks","f","length","cm",1,56.830284247216,0.0368986024864427
"fenton_2025",48.8571428571429,"weeks","f","length","cm",1,56.9283045298567,0.0367883441296918
"fenton_2025",49,"weeks","f","length","cm",1,57.0238943639018,0.0366783697231918
"fenton_2025",49.1428571428571,"weeks","f","length","cm",1,57.1168323748359,0.0365686576629219
"fenton_2025",49.2857142857143,"weeks","f","length","cm",1,57.2068971881436,0.036459186344861
"fenton_2025",49.4285714285714,"weeks","f","length","cm",1,57.2938674293096,0.0363499341649881
"fenton_2025",49.5714285714286,"weeks","f","length","cm",1,57.377546732418,0.0362408788578653
"fenton_2025",49.7142857142857,"weeks","f","length","cm",1,57.4583139293417,0.0361319829454594
"fenton_2025",49.8571428571429,"weeks","f","length","cm",1,57.5371230497426,0.0360231937371431
"fenton_2025",50,"weeks","f","length","cm",1,57.614953131882,0.0359144578808718
"fenton_2025",22.5,"weeks","f","weight","g",0.301964153598679,470.874545340329,0.137999538621639
"fenton_2025",22.5714285714286,"weeks","f","weight","g",0.31403094944124,476.247203114091,0.137996710816306
"fenton_2025",22.7142857142857,"weeks","f","weight","g",0.342124203996885,488.752641978075,0.137990288532751
"fenton_2025",22.8571428571429,"weeks","f","weight","g",0.370311525572029,501.291178749467,0.137984334500693
"fenton_2025",23,"weeks","f","weight","g",0.398655625513003,513.88487869987,0.137979160887796
"fenton_2025",23.1428571428571,"weeks","f","weight","g",0.42721921516614,526.555807100889,0.137975079861725
"fenton_2025",23.2857142857143,"weeks","f","weight","g",0.456065005877772,539.32602922413,0.137972403590145
"fenton_2025",23.4285714285714,"weeks","f","weight","g",0.485255708994231,552.217610341197,0.13797144424072
"fenton_2025",23.5714285714286,"weeks","f","weight","g",0.514846196943558,565.252615723694,0.137972513981114
"fenton_2025",23.7142857142857,"weeks","f","weight","g",0.544711047033088,578.453110643227,0.137975924978993
"fenton_2025",23.8571428571429,"weeks","f","weight","g",0.574544541449453,591.8411603714,0.137981989402021
"fenton_2025",24,"weeks","f","weight","g",0.60403312346099,605.438830179817,0.137991019417862
"fenton_2025",24.1428571428571,"weeks","f","weight","g",0.632863236336039,619.268185340084,0.138003327194181
"fenton_2025",24.2857142857143,"weeks","f","weight","g",0.660721323342938,633.351291123805,0.138019224898643
"fenton_2025",24.4285714285714,"weeks","f","weight","g",0.687293827750027,647.710212802586,0.138039024698911
"fenton_2025",24.5714285714286,"weeks","f","weight","g",0.712273664475773,662.366314498143,0.138063038762652
"fenton_2025",24.7142857142857,"weeks","f","weight","g",0.735502596391573,677.3248338848,0.138091579257528
"fenton_2025",24.8571428571429,"weeks","f","weight","g",0.756971234321758,692.574882189487,0.138124958351206
"fenton_2025",25,"weeks","f","weight","g",0.776676660740786,708.104869489245,0.138163488211349
"fenton_2025",25.1428571428571,"weeks","f","weight","g",0.794615958123117,723.903205861117,0.138207481005622
"fenton_2025",25.2857142857143,"weeks","f","weight","g",0.810786208943207,739.958301382144,0.138257248901689
"fenton_2025",25.4285714285714,"weeks","f","weight","g",0.825184495675515,756.25856612937,0.138313104067215
"fenton_2025",25.5714285714286,"weeks","f","weight","g",0.837807880178406,772.792410179835,0.138375358669866
"fenton_2025",25.7142857142857,"weeks","f","weight","g",0.848652950140113,789.548243610583,0.138444324877304
"fenton_2025",25.8571428571429,"weeks","f","weight","g",0.857715819078739,806.514476498655,0.138520314857195
"fenton_2025",26,"weeks","f","weight","g",0.86499257989629,823.679518921094,0.138603640777204
"fenton_2025",26.1428571428571,"weeks","f","weight","g",0.870479325494776,841.031780954941,0.138694614804995
"fenton_2025",26.2857142857143,"weeks","f","weight","g",0.874172148776204,858.559672677239,0.138793549108232
"fenton_2025",26.4285714285714,"weeks","f","weight","g",0.876067142642583,876.25160416503,0.13890075585458
"fenton_2025",26.5714285714286,"weeks","f","weight","g",0.876160476962667,894.095985495357,0.139016547211704
"fenton_2025",26.7142857142857,"weeks","f","weight","g",0.874450091840371,912.08122674526,0.139141235347268
"fenton_2025",26.8571428571429,"weeks","f","weight","g",0.87093569761477,930.195737991784,0.139275132428937
"fenton_2025",27,"weeks","f","weight","g",0.865617081591686,948.427929311969,0.139418550624375
"fenton_2025",27.1428571428571,"weeks","f","weight","g",0.858494031076937,966.766210782857,0.139571802101247
"fenton_2025",27.2857142857143,"weeks","f","weight","g",0.849566333376348,985.198992481492,0.139735199027218
"fenton_2025",27.4285714285714,"weeks","f","weight","g",0.838833775795736,1003.71468448492,0.139909053569952
"fenton_2025",27.5714285714286,"weeks","f","weight","g",0.826295858390033,1022.30233264505,0.14009366348422
"fenton_2025",27.7142857142857,"weeks","f","weight","g",0.81194547444366,1040.96560563617,0.140288995028238
"fenton_2025",27.8571428571429,"weeks","f","weight","g",0.795768910470526,1059.72279495487,0.14049468296367
"fenton_2025",28,"weeks","f","weight","g",0.777752165733653,1078.59282787263,0.140710347639285
"fenton_2025",28.1428571428571,"weeks","f","weight","g",0.757881239496061,1097.59463166095,0.140935609403851
"fenton_2025",28.2857142857143,"weeks","f","weight","g",0.73614213102077,1116.74713359131,0.141170088606138
"fenton_2025",28.4285714285714,"weeks","f","weight","g",0.7125208395708,1136.0692609352,0.141413405594914
"fenton_2025",28.5714285714286,"weeks","f","weight","g",0.687011871975073,1155.57994096411,0.141665180718949
"fenton_2025",28.7142857142857,"weeks","f","weight","g",0.659805409078273,1175.29810094951,0.141925034327012
"fenton_2025",28.8571428571429,"weeks","f","weight","g",0.631287305740845,1195.24266816291,0.142192586767871
"fenton_2025",29,"weeks","f","weight","g",0.601851924389136,1215.43256987577,0.142467458390296
"fenton_2025",29.1428571428571,"weeks","f","weight","g",0.571893627449493,1235.8867333596,0.142749269543056
"fenton_2025",29.2857142857143,"weeks","f","weight","g",0.541806777348263,1256.62408588588,0.143037640574919
"fenton_2025",29.4285714285714,"weeks","f","weight","g",0.511985736511794,1277.66355472609,0.143332191834656
"fenton_2025",29.5714285714286,"weeks","f","weight","g",0.48281981466753,1299.02406715172,0.143632543671034
"fenton_2025",29.7142857142857,"weeks","f","weight","g",0.454582109468194,1320.72455043426,0.143938316432823
"fenton_2025",29.8571428571429,"weeks","f","weight","g",0.42742950649178,1342.78393184519,0.144249130468793
"fenton_2025",30,"weeks","f","weight","g",0.401513838617381,1365.221138656,0.144564606127711
"fenton_2025",30.1428571428571,"weeks","f","weight","g",0.376986938724092,1388.05509813818,0.144884363758347
"fenton_2025",30.2857142857143,"weeks","f","weight","g",0.354000639691006,1411.30473756322,0.14520802370947
"fenton_2025",30.4285714285714,"weeks","f","weight","g",0.332706774397218,1434.98898420259,0.145535206329849
"fenton_2025",30.5714285714286,"weeks","f","weight","g",0.31325212302287,1459.12603884351,0.145865466344798
"fenton_2025",30.7142857142857,"weeks","f","weight","g",0.295667253672232,1483.71739313474,0.146196849140154
"fenton_2025",30.8571428571429,"weeks","f","weight","g",0.279866522373701,1508.7478295866,0.146525890762282
"fenton_2025",31,"weeks","f","weight","g",0.265759232456723,1534.20140422513,0.146849061634087
"fenton_2025",31.1428571428571,"weeks","f","weight","g",0.253254687250744,1560.06217307636,0.147162832178478
"fenton_2025",31.2857142857143,"weeks","f","weight","g",0.24226219008521,1586.31419216634,0.147463672818362
"fenton_2025",31.4285714285714,"weeks","f","weight","g",0.232691044289567,1612.9415175211,0.147748053976646
"fenton_2025",31.5714285714286,"weeks","f","weight","g",0.224451625230232,1639.92820516668,0.148012446076237
"fenton_2025",31.7142857142857,"weeks","f","weight","g",0.217478965123936,1667.25831112912,0.148253319540044
"fenton_2025",31.8571428571429,"weeks","f","weight","g",0.211732753037732,1694.91589143445,0.148467144790973
"fenton_2025",32,"weeks","f","weight","g",0.20717375007564,1722.88500210873,0.148650392251933
"fenton_2025",32.1428571428571,"weeks","f","weight","g",0.20376271734168,1751.14969917798,0.148799532345829
"fenton_2025",32.2857142857143,"weeks","f","weight","g",0.201460415939875,1779.69403866824,0.14891103549557
"fenton_2025",32.4285714285714,"weeks","f","weight","g",0.200227606974244,1808.50207660556,0.148981372124063
"fenton_2025",32.5714285714286,"weeks","f","weight","g",0.200023953916655,1837.55795744991,0.149007145923172
"fenton_2025",32.7142857142857,"weeks","f","weight","g",0.200783874699467,1866.84785964198,0.148988025770755
"fenton_2025",32.8571428571429,"weeks","f","weight","g",0.202416541715524,1896.35999560317,0.148926745730667
"fenton_2025",33,"weeks","f","weight","g",0.204830029725519,1926.08266618883,0.148826173135718
"fenton_2025",33.1428571428571,"weeks","f","weight","g",0.207932413490146,1956.00417225428,0.148689175318719
"fenton_2025",33.2857142857143,"weeks","f","weight","g",0.211631767770097,1986.11281465487,0.148518619612479
"fenton_2025",33.4285714285714,"weeks","f","weight","g",0.215836167326066,2016.39689424594,0.148317373349809
"fenton_2025",33.5714285714286,"weeks","f","weight","g",0.220453763887537,2046.84471188283,0.148088303863519
"fenton_2025",33.7142857142857,"weeks","f","weight","g",0.225394479466198,2077.44456842088,0.14783427848642
"fenton_2025",33.8571428571429,"weeks","f","weight","g",0.230570006355944,2108.18476471542,0.147558164551323
"fenton_2025",34,"weeks","f","weight","g",0.23589211381946,2139.05360162181,0.147262829391036
"fenton_2025",34.1428571428571,"weeks","f","weight","g",0.241272571119431,2170.03937999537,0.146951140338371
"fenton_2025",34.2857142857143,"weeks","f","weight","g",0.246623147518542,2201.13040069145,0.146625964726139
"fenton_2025",34.4285714285714,"weeks","f","weight","g",0.251855612279478,2232.31496456539,0.146290169887149
"fenton_2025",34.5714285714286,"weeks","f","weight","g",0.256881714041199,2263.58137247253,0.145946623154211
"fenton_2025",34.7142857142857,"weeks","f","weight","g",0.261612727096977,2294.9179252682,0.145598191860137
"fenton_2025",34.8571428571429,"weeks","f","weight","g",0.265959451394395,2326.31292380775,0.145247743337736
"fenton_2025",35,"weeks","f","weight","g",0.269832666257312,2357.75466894652,0.144898144919819
"fenton_2025",35.1428571428571,"weeks","f","weight","g",0.273143151009585,2389.23146153984,0.144552263939196
"fenton_2025",35.2857142857143,"weeks","f","weight","g",0.275801684975074,2420.73160244306,0.144212967728677
"fenton_2025",35.4285714285714,"weeks","f","weight","g",0.277719047477636,2452.24339251152,0.143883123621074
"fenton_2025",35.5714285714286,"weeks","f","weight","g",0.278806023367241,2483.75516710216,0.143565598949195
"fenton_2025",35.7142857142857,"weeks","f","weight","g",0.278973524594404,2515.25605510874,0.143263261045852
"fenton_2025",35.8571428571429,"weeks","f","weight","g",0.278132590210189,2546.73597896186,0.142978977243855
"fenton_2025",36,"weeks","f","weight","g",0.276194264791769,2578.18489559372,0.142715614876014
"fenton_2025",36.1428571428571,"weeks","f","weight","g",0.273069592916317,2609.5927619365,0.14247604127514
"fenton_2025",36.2857142857143,"weeks","f","weight","g",0.268669619161007,2640.94953492242,0.142263123774042
"fenton_2025",36.4285714285714,"weeks","f","weight","g",0.262905388103014,2672.24517148367,0.142079729705532
"fenton_2025",36.5714285714286,"weeks","f","weight","g",0.255692795842354,2703.46962855243,0.141928612043712
"fenton_2025",36.7142857142857,"weeks","f","weight","g",0.24705932350447,2734.61286306091,0.141809893512427
"fenton_2025",36.8571428571429,"weeks","f","weight","g",0.237144037240227,2765.66483194131,0.141721066585263
"fenton_2025",37,"weeks","f","weight","g",0.226090854723336,2796.61549212581,0.141659509377097
"fenton_2025",37.1428571428571,"weeks","f","weight","g",0.214043693627505,2827.45480054662,0.141622600002808
"fenton_2025",37.2857142857143,"weeks","f","weight","g",0.201146471626445,2858.17271413593,0.141607716577275
"fenton_2025",37.4285714285714,"weeks","f","weight","g",0.187543106393867,2888.75918982594,0.141612237215376
"fenton_2025",37.5714285714286,"weeks","f","weight","g",0.173377516000237,2919.20444557765,0.141633540031989
"fenton_2025",37.7142857142857,"weeks","f","weight","g",0.158793627641479,2949.50470301468,0.141669003141993
"fenton_2025",37.8571428571429,"weeks","f","weight","g",0.143935377638965,2979.66218742323,0.141716004660266
"fenton_2025",38,"weeks","f","weight","g",0.128946702710829,3009.67938511835,0.141771922701686
"fenton_2025",38.1428571428571,"weeks","f","weight","g",0.113971539575202,3039.55878241505,0.141834135381132
"fenton_2025",38.2857142857143,"weeks","f","weight","g",0.0991538249502169,3069.30286562835,0.141900020813482
"fenton_2025",38.4285714285714,"weeks","f","weight","g",0.084637495554007,3098.9141210733,0.141966957113616
"fenton_2025",38.5714285714286,"weeks","f","weight","g",0.0705664879983867,3128.3950350649,0.142032348128194
"fenton_2025",38.7142857142857,"weeks","f","weight","g",0.0570847364498605,3157.7480939182,0.142094189534933
"fenton_2025",38.8571428571429,"weeks","f","weight","g",0.0443361726296226,3186.9757839482,0.142151068842597
"fenton_2025",39,"weeks","f","weight","g",0.0324647281525495,3216.08059146995,0.142201599291735
"fenton_2025",39.1428571428571,"weeks","f","weight","g",0.0216143346335175,3245.06500279847,0.142244394122897
"fenton_2025",39.2857142857143,"weeks","f","weight","g",0.011928923687403,3273.93150424878,0.142278066576634
"fenton_2025",39.4285714285714,"weeks","f","weight","g",0.00355242692908257,3302.68258213591,0.142301229893494
"fenton_2025",39.5714285714286,"weeks","f","weight","g",-0.00337660627730954,3331.32072277488,0.142312497314027
"fenton_2025",39.7142857142857,"weeks","f","weight","g",-0.00884341833470554,3359.84841248073,0.142310482078784
"fenton_2025",39.8571428571429,"weeks","f","weight","g",-0.0129570434131039,3388.26813756847,0.142293797428314
"fenton_2025",40,"weeks","f","weight","g",-0.0158318979332452,3416.58238435314,0.142261056603166
"fenton_2025",40.1428571428571,"weeks","f","weight","g",-0.0175823983158699,3444.79363914976,0.14221087284389
"fenton_2025",40.2857142857143,"weeks","f","weight","g",-0.0183229609817185,3472.90438827335,0.142141859391036
"fenton_2025",40.4285714285714,"weeks","f","weight","g",-0.0181680023515315,3500.91711803895,0.142052629485155
"fenton_2025",40.5714285714286,"weeks","f","weight","g",-0.0172319388537818,3528.83431476158,0.141941847222046
"fenton_2025",40.7142857142857,"weeks","f","weight","g",-0.0156291870947856,3556.65846475626,0.141809346368307
"fenton_2025",40.8571428571429,"weeks","f","weight","g",-0.013474163858703,3584.39205433802,0.141656130361329
"fenton_2025",41,"weeks","f","weight","g",-0.0108812859374261,3612.03756982189,0.141483253493754
"fenton_2025",41.1428571428571,"weeks","f","weight","g",-0.00796497012284718,3639.59749752289,0.141291770058225
"fenton_2025",41.2857142857143,"weeks","f","weight","g",-0.00483963320685846,3667.07432375606,0.141082734347385
"fenton_2025",41.4285714285714,"weeks","f","weight","g",-0.00161969198135217,3694.47053483641,0.140857200653876
"fenton_2025",41.5714285714286,"weeks","f","weight","g",0.00158284591549157,3721.78861707897,0.140616223270342
"fenton_2025",41.7142857142857,"weeks","f","weight","g",0.00471138338087078,3749.03105679877,0.140360856489424
"fenton_2025",41.8571428571429,"weeks","f","weight","g",0.00776473384736142,3776.20034031083,0.140092154603767
"fenton_2025",42,"weeks","f","weight","g",0.0107441199012515,3803.29895393019,0.139811171906012
"fenton_2025",42.1428571428571,"weeks","f","weight","g",0.0136507641288292,3830.32938397186,0.139518962688803
"fenton_2025",42.2857142857143,"weeks","f","weight","g",0.0164858891163825,3857.29411675087,0.139216581244783
"fenton_2025",42.4285714285714,"weeks","f","weight","g",0.0192507174501993,3884.19563858226,0.138905081866593
"fenton_2025",42.5714285714286,"weeks","f","weight","g",0.0219464717146331,3911.03643578104,0.138585518846877
"fenton_2025",42.7142857142857,"weeks","f","weight","g",0.0245743744495379,3937.81899466224,0.138258946478277
"fenton_2025",42.8571428571429,"weeks","f","weight","g",0.0271356481502685,3964.54580154089,0.137926419053437
"fenton_2025",43,"weeks","f","weight","g",0.029631515310245,3991.21934273201,0.137588990864999
"fenton_2025",43.1428571428571,"weeks","f","weight","g",0.0320631984228874,4017.84210455064,0.137247716205606
"fenton_2025",43.2857142857143,"weeks","f","weight","g",0.0344319199816158,4044.41657331179,0.136903649367901
"fenton_2025",43.4285714285714,"weeks","f","weight","g",0.0367389024798504,4070.94523533049,0.136557844644526
"fenton_2025",43.5714285714286,"weeks","f","weight","g",0.0389853684163333,4097.43057692177,0.136211356328124
"fenton_2025",43.7142857142857,"weeks","f","weight","g",0.0411725404122182,4123.87508440066,0.135865238711338
"fenton_2025",43.8571428571429,"weeks","f","weight","g",0.0433016412110699,4150.28124408218,0.135520546086811
"fenton_2025",44,"weeks","f","weight","g",0.0453738935617754,4176.65154228136,0.135178332747186
"fenton_2025",44.1428571428571,"weeks","f","weight","g",0.0473905202132218,4202.98846531321,0.134839652985105
"fenton_2025",44.2857142857143,"weeks","f","weight","g",0.0493527439142961,4229.29449949278,0.134505561093211
"fenton_2025",44.4285714285714,"weeks","f","weight","g",0.0512617874138854,4255.57213113509,0.134177111364147
"fenton_2025",44.5714285714286,"weeks","f","weight","g",0.0531188734415226,4281.82384655516,0.133855358090555
"fenton_2025",44.7142857142857,"weeks","f","weight","g",0.0549252242815947,4308.05213206801,0.13354135556508
"fenton_2025",44.8571428571429,"weeks","f","weight","g",0.056682061773343,4334.25947398868,0.133236158080362
"fenton_2025",45,"weeks","f","weight","g",0.0583906077366547,4360.44835863219,0.132940819929045
"fenton_2025",45.1428571428571,"weeks","f","weight","g",0.0600520839914169,4386.62127231357,0.132656395403772
"fenton_2025",45.2857142857143,"weeks","f","weight","g",0.0616677123575166,4412.78070134784,0.132383938797186
"fenton_2025",45.4285714285714,"weeks","f","weight","g",0.063238714654841,4438.92913205004,0.132124504401929
"fenton_2025",45.5714285714286,"weeks","f","weight","g",0.0647663127753716,4465.06900374439,0.131879114887715
"fenton_2025",45.7142857142857,"weeks","f","weight","g",0.066251730269262,4491.20167496714,0.131648065596893
"fenton_2025",45.8571428571429,"weeks","f","weight","g",0.0676961923448376,4517.32742346652,0.131430924544445
"fenton_2025",46,"weeks","f","weight","g",0.0691009242825182,4543.44647999997,0.131227228122427
"fenton_2025",46.1428571428571,"weeks","f","weight","g",0.0704671513627237,4569.55907532494,0.131036512722891
"fenton_2025",46.2857142857143,"weeks","f","weight","g",0.071796098865874,4595.66544019888,0.130858314737893
"fenton_2025",46.4285714285714,"weeks","f","weight","g",0.073088992072389,4621.76580537923,0.130692170559486
"fenton_2025",46.5714285714286,"weeks","f","weight","g",0.0743470559936649,4647.86040162343,0.130537616579725
"fenton_2025",46.7142857142857,"weeks","f","weight","g",0.0755715094535562,4673.94945968893,0.130394189190664
"fenton_2025",46.8571428571429,"weeks","f","weight","g",0.076763565088375,4700.03321033318,0.130261424784356
"fenton_2025",47,"weeks","f","weight","g",0.0779244352654104,4726.11188431363,0.130138859752857
"fenton_2025",47.1428571428571,"weeks","f","weight","g",0.0790553323519509,4752.18571238771,0.13002603048822
"fenton_2025",47.2857142857143,"weeks","f","weight","g",0.0801574687152854,4778.25492531288,0.1299224733825
"fenton_2025",47.4285714285714,"weeks","f","weight","g",0.0812320567227027,4804.31975384658,0.12982772482775
"fenton_2025",47.5714285714286,"weeks","f","weight","g",0.0822803097454913,4830.38042874625,0.129741321216025
"fenton_2025",47.7142857142857,"weeks","f","weight","g",0.083303464246936,4856.43718076935,0.129662798939379
"fenton_2025",47.8571428571429,"weeks","f","weight","g",0.0843027797823171,4882.49024067332,0.129591694389867
"fenton_2025",48,"weeks","f","weight","g",0.0852795169109151,4908.5398392156,0.129527543959541
"fenton_2025",48.1428571428571,"weeks","f","weight","g",0.0862349361920105,4934.58620715364,0.129469884040458
"fenton_2025",48.2857142857143,"weeks","f","weight","g",0.0871702981848835,4960.62957524488,0.12941825102467
"fenton_2025",48.4285714285714,"weeks","f","weight","g",0.0880868634488147,4986.67017424677,0.129372181304232
"fenton_2025",48.5714285714286,"weeks","f","weight","g",0.0889858887961085,5012.70823491677,0.129331211271198
"fenton_2025",48.7142857142857,"weeks","f","weight","g",0.0898685448586278,5038.7439880123,0.129294877317622
"fenton_2025",48.8571428571429,"weeks","f","weight","g",0.0907359160877933,5064.77766429082,0.129262715835559
"fenton_2025",49,"weeks","f","weight","g",0.0915890831880501,5090.80949450978,0.129234263217062
"fenton_2025",49.1428571428571,"weeks","f","weight","g",0.0924291268638433,5116.83970942661,0.129209055854186
"fenton_2025",49.2857142857143,"weeks","f","weight","g",0.0932571278196179,5142.86853979877,0.129186630138985
"fenton_2025",49.4285714285714,"weeks","f","weight","g",0.0940741667598189,5168.89621638371,0.129166522463513
